PUBLICATION_TITLE	PRINT_IDENTIFIER	ONLINE_IDENTIFIER	DATE_FIRST_ISSUE_ONLINE	NUM_FIRST_VOL_ONLINE	NUM_FIRST_ISSUE_ONLINE	DATE_LAST_ISSUE_ONLINE	NUM_LAST_VOL_ONLINE	NUM_LAST_ISSUE_ONLINE	TITLE_URL	FIRST_AUTHOR	TITLE_ID	EMBARGO_INFO	COVERAGE_DEPTH	NOTES	PUBLISHER_NAME	PUBLICATION_TYPE	DATE_MONOGRAPH_PUBLISHED_PRINT	DATE_MONOGRAPH_PUBLISHED_ONLINE	MONOGRAPH_VOLUME	MONOGRAPH_EDITION	FIRST_EDITOR	PARENT_PUBLICATION_TITLE_ID	PRECEDING_PUBLICATION_TITLE_ID	ACCESS_TYPE
Studies in Business and Economics		2344-5416	2015-03-06	10	1				https://sciendo.com/journal/SBE		2344-5416		fulltext		Sciendo	serial								F
Studies in Chinese Linguistics		2470-8275	2015-06-16	36	1				https://sciendo.com/journal/SCL		2470-8275		fulltext		Sciendo	serial								F
Studies in Logic, Grammar and Rhetoric		2199-6059	2013-03-30	37	1				https://sciendo.com/journal/SLGR		2199-6059		fulltext		Sciendo	serial								F
Studies in Second Language Learning and Teaching		2084-1965	2019-07-30	8	1				https://sciendo.com/journal/SSLLT		2084-1965		fulltext		Sciendo	serial								F
Sustainable Mobility		2657-3539	2019-08-30	1	1				https://sciendo.com/journal/SUSMO		2657-3539		fulltext		Sciendo	serial								F
Sustainable Multilingualism		2335-2027	2015-04-16	13	1				https://sciendo.com/journal/SM		2335-2027		fulltext		Sciendo	serial								F
Swiss Journal of Sociology		2297-8348	2016-04-16	42	1				https://sciendo.com/journal/SJS		2297-8348		fulltext		Sciendo	serial								F
SYMPOSIUM CULTURE@KULTUR		2545-3858	2018-12-31	1	1				https://sciendo.com/journal/SCK		2545-3858		fulltext		Sciendo	serial								F
System Safety: Human - Technical Facility - Environment 		2657-5450	2019-03-30	1	1				https://sciendo.com/journal/CZOTO		2657-5450		fulltext		Sciendo	serial								F
TalTech Journal of European Studies		2674-4619	2013-06-18	3	1				https://sciendo.com/journal/BJES		2674-4619		fulltext		Sciendo	serial								F
Tatra Mountains Mathematical Publications		1338-9750	2009-04-20	42	1				https://sciendo.com/journal/TMMP		1338-9750		fulltext		Sciendo	serial								F
Technical Transactions		2353-737X	2020-05-20	13	1				https://sciendo.com/journal/TECHTRANS		2353-737X		fulltext		Sciendo	serial								F
The EuroBiotech Journal		2564-615X	2018-03-30	2	1				https://sciendo.com/journal/EBTJ		2564-615X		fulltext		Sciendo	serial								F
The Heart Matrix		2720-0620	2021-06-20	1	1				https://sciendo.com/journal/THM		2720-0620		fulltext		Sciendo	serial								F
The Irish Journal of Management		2451-2834	2015-03-30	34	1				https://sciendo.com/journal/IJM		2451-2834		fulltext		Sciendo	serial								F
The Journal of Critical Care Medicine		2393-1817	2015-03-30	1	1				https://sciendo.com/journal/JCCM		2393-1817		fulltext		Sciendo	serial								F
The Journal of Haemophilia Practice		2055-3390	2017-12-22	4	1				https://sciendo.com/journal/JHP		2055-3390		fulltext		Sciendo	serial								F
The Journal of Natural Gas Engineering		2379-2892	2019-02-27	4	1				https://www.degruyter.com/openurl?genre=journal&issn=2379-2892		2379-2892		fulltext		De Gruyter Open Access	serial								F
The Ring		2083-3520	2009-06-30	30	1-2				https://sciendo.com/journal/RING		2083-3520		fulltext		Sciendo	serial								F
The Scientific Bulletin of Electrical Engineering Faculty		2286-2455	2016-04-16	32	1				https://sciendo.com/journal/SBEEF		2286-2455		fulltext		Sciendo	serial								F
Theatrical Colloquia		2285-5912	2017-04-16	7	1				https://sciendo.com/journal/TCO		2285-5912		fulltext		Sciendo	serial								F
Timisoara Physical Education and Rehabilitation Journal		2199-6040	2012-06-10	5	1				https://sciendo.com/journal/TPERJ		2199-6040		fulltext		Sciendo	serial								F
Topics in Linguistics		2199-6504	2014-06-08	13	1				https://sciendo.com/journal/TOPLING		2199-6504		fulltext		Sciendo	serial								F
Topological Algebra and its Applications		2299-3231	2013-12-15	1	1				https://www.degruyter.com/openurl?genre=journal&issn=2299-3231		2299-3231		fulltext		De Gruyter Open Access	serial								F
Transactions on Aerospace Research		2545-2835	2019-03-30	2019	1				https://sciendo.com/journal/TAR		2545-2835		fulltext		Sciendo	serial								F
Translational Neuroscience		2081-6936	2010-12-09	1	1				https://www.degruyter.com/openurl?genre=journal&issn=2081-6936		2081-6936		fulltext		De Gruyter Open Access	serial								F
Translationes		2067-2705	2009-12-15	1	1				https://sciendo.com/journal/TRAN		2067-2705		fulltext		Sciendo	serial								F
Transport and Telecommunication Journal		1407-6179	2012-03-20	13	1				https://sciendo.com/journal/TTJ		1407-6179		fulltext		Sciendo	serial								F
Transport technic and technology		2585-8084	2018-09-30	14	1				https://sciendo.com/journal/TTT		2585-8084		fulltext		Sciendo	serial								F
Transylvanian Review of Systematical and Ecological Research		2344-3219	2013-06-01	15	1				https://sciendo.com/journal/TRSER		2344-3219		fulltext		Sciendo	serial								F
Turkish Journal of Biochemistry	0250-4685	1303-829X	2015-02-15	40	1				https://www.degruyter.com/openurl?genre=journal&issn=1303-829X		1303-829X		fulltext		De Gruyter	serial								F
Uniform distribution theory		2309-5377	2013-12-30	8	1				https://sciendo.com/journal/UDT		2309-5377		fulltext		Sciendo	serial								F
Vegetable Crops Research Bulletin		1898-7761	2007-09-07	66	66				https://sciendo.com/journal/VCRB		1898-7761		fulltext		Sciendo	serial								F
Vienna Journal of East Asian Studies		2521-7038	2018-10-10	10	1				https://sciendo.com/journal/VJEAS		2521-7038		fulltext		Sciendo	serial								F
Vietnamese Journal of Legal Sciences		2719-3004	2020-06-20	1	1				https://sciendo.com/journal/VJLS		2719-3004		fulltext		Sciendo	serial								F
Visegrad Journal on Bioeconomy and Sustainable Development		1339-3367	2013-04-16	2	1				https://sciendo.com/journal/VJBSD		1339-3367		fulltext		Sciendo	serial								F
Werkwinkel		2719-2938	2014-04-16	9	1				https://sciendo.com/journal/WERK		2719-2938		fulltext		Sciendo	serial								F
Wroclaw Review of Law, Administration & Economics		2084-1264	2013-07-01	3	1				https://sciendo.com/journal/WRLAE		2084-1264		fulltext		Sciendo	serial								F
WSB Journal of Business and Finance		2657-4950	2019-02-27	53	1				https://sciendo.com/journal/WSBJBF		2657-4950		fulltext		Sciendo	serial								F
YBL Journal of Built Environment		2064-2520	2013-06-15	1	1				https://sciendo.com/journal/JBE		2064-2520		fulltext		Sciendo	serial								F
Yearbook of Pedagogy		2719-888X	2019-12-31		1				https://sciendo.com/journal/RP		2719-888X		fulltext		Sciendo	yearbook								F
Yearbook of the Poznan Linguistic Meeting		2449-7525	2014-11-19	1	1				https://sciendo.com/journal/YPLM		2449-7525		fulltext		Sciendo	serial								F
Zagreb International Review of Economics and Business		1849-1162	2015-04-16	18	1				https://sciendo.com/journal/ZIREB		1849-1162		fulltext		Sciendo	serial								F
Zeitschrift für interkulturelle Germanistik	1869-3660	2198-0330	2010-07-31	1	1				https://www.degruyter.com/openurl?genre=journal&issn=2198-0330		2198-0330		fulltext		transcript Verlag	serial								F
Zeitschrift für Kristallographie - New Crystal Structures	1433-7266	2197-4578	1997-06-20	212	212				https://www.degruyter.com/openurl?genre=journal&issn=2197-4578		2197-4578		fulltext		De Gruyter (O)	serial								F
Zeitschrift für Medienwissenschaft		2296-4126	2017-09-20	9	17/2				https://www.degruyter.com/openurl?genre=journal&issn=2296-4126		2296-4126		fulltext		transcript Verlag	serial								F
Zeitschrift für Rezensionen zur germanistischen Sprachwissenschaft	1867-1691	1867-1705	2009-06-21	1	1				https://www.degruyter.com/openurl?genre=journal&issn=1867-1705		1867-1705		fulltext		De Gruyter	serial								F
Zeitschrift für Sprachwissenschaft	0721-9067	1613-3706	1982-01-01	1	1				https://www.degruyter.com/openurl?genre=journal&issn=1613-3706		1613-3706		fulltext		De Gruyter	serial								F
21st Century Pedagogy		2544-8986	2018-06-30	1	1				https://sciendo.com/journal/PED21		2544-8986		fulltext		Sciendo	serial								F
